;bill/BillType;bill/BillingEntity;bill/BillingPeriodEndDate;bill/BillingPeriodStartDate;bill/InvoiceId;bill/PayerAccountId;identity/LineItemId;identity/TimeInterval;lineItem/AvailabilityZone;lineItem/BlendedCost;lineItem/BlendedRate;lineItem/CurrencyCode;lineItem/LineItemDescription;lineItem/LineItemType;lineItem/NormalizationFactor;lineItem/NormalizedUsageAmount;lineItem/Operation;lineItem/ProductCode;lineItem/TaxType;lineItem/UnblendedCost;lineItem/UnblendedRate;lineItem/UsageAccountId;lineItem/UsageAmount;lineItem/UsageEndDate;lineItem/UsageStartDate;lineItem/UsageType;pricing/publicOnDemandCost;pricing/publicOnDemandRate;pricing/term;pricing/unit;product/ProductName;product/alarmType;product/availability;product/clockSpeed;product/currentGeneration;product/databaseEngine;product/dedicatedEbsThroughput;product/deploymentOption;product/description;product/durability;product/ecu;product/endpointType;product/engineCode;product/enhancedNetworkingSupported;product/feeCode;product/feeDescription;product/freeTier;product/fromLocation;product/fromLocationType;product/group;product/groupDescription;product/instanceFamily;product/instanceType;product/instanceTypeFamily;product/licenseModel;product/location;product/locationType;product/mailboxStorage;product/maxIopsBurstPerformance;product/maxIopsvolume;product/maxThroughputvolume;product/maxVolumeSize;product/memory;product/minVolumeSize;product/networkPerformance;product/normalizationSizeFactor;product/operatingSystem;product/operation;product/physicalProcessor;product/preInstalledSw;product/processorArchitecture;product/processorFeatures;product/productFamily;product/region;product/requestDescription;product/requestType;product/servicecode;product/servicename;product/sku;product/storage;product/storageClass;product/storageMedia;product/tenancy;product/toLocation;product/toLocationType;product/transferType;product/usagetype;product/vcpu;product/version;product/volumeType;reservation/NormalizedUnitsPerReservation;reservation/TotalReservedNormalizedUnits;reservation/TotalReservedUnits;reservation/UnitsPerReservation;resourceTags/aws:createdBy;resourceTags/user:Name;resourceTags/user:area;resourceTags/user:db;resourceTags/user:dtap;resourceTags/user:purpose
1837;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;mi3qdi6i3rsibo6kxcvedlqylu3j5lnb4mzswhdgblhaolzcsy2q;2017-09-17T00:00:00Z/2017-09-18T00:00:00Z;eu-west-1b;5.328;0.222;USD;$0.222 per On Demand Linux m4.xlarge Instance Hour;Usage;;;RunInstances;AmazonEC2;;5.328;0.222;509579572466;24.0;2017-09-18T00:00:00Z;2017-09-17T00:00:00Z;EU-BoxUsage:m4.xlarge;5.328;0.222;OnDemand;Hrs;Amazon Elastic Compute Cloud;;;2.4  GHz;Yes;;750 Mbps;;;;13;;;Yes;;;;;;;;General purpose;m4.xlarge;m4;No License required;EU (Ireland);AWS Region;;;;;;16 GiB;;High;8.0;Linux;RunInstances;Intel Xeon E5-2676 v3 (Haswell);;64-bit;"Intel AVX; Intel AVX2; Intel Turbo";Compute Instance;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;6FU9JEK79WWSARQ9;EBS only;;;Shared;;;;EU-BoxUsage:m4.xlarge;4.0;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
1838;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;fllcohqpido435ira6zlvpe45cdrnajcbyulr3p7bdfs3eu32ykq;2017-09-17T00:00:00Z/2017-09-18T00:00:00Z;;0.0;0.0;USD;$0.000 per GB - data transfer in per month;Usage;;;RunInstances;AmazonEC2;;0.0;0.0;509579572466;0.0187309392;2017-09-18T00:00:00Z;2017-09-17T00:00:00Z;EU-DataTransfer-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;External;Other;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;8TVXXVK53DBQVQD4;;;;;EU (Ireland);AWS Region;AWS Inbound;EU-DataTransfer-In-Bytes;;;;;;;;IAMUser:AIDAIJTE2HGCSNK6XUV5Q:ralvarez;;es;n/a;dev;products
1839;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;zr4v4x3nlxssbqbhcwqs7hakzgrikzqlgwib5ao3r4lnfj6eqqqq;2017-09-19T00:00:00Z/2017-09-20T00:00:00Z;;0.0;0.0;USD;$0.000 per GB - data transfer in per month;Usage;;;RunInstances;AmazonEC2;;0.0;0.0;509579572466;0.0197085076;2017-09-20T00:00:00Z;2017-09-19T00:00:00Z;EU-DataTransfer-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;External;Other;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;8TVXXVK53DBQVQD4;;;;;EU (Ireland);AWS Region;AWS Inbound;EU-DataTransfer-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;za;n/a;prod;connects
1840;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;hfkt27hw427nu7bn25x4z5xzsweridfwnlnvf27h2wfg4otgbf2a;2017-09-18T00:00:00Z/2017-09-19T00:00:00Z;;3.5e-05;5e-06;USD;$0.005 per 1,000 PUT, COPY, POST, or LIST requests;Usage;;;CompleteMultipartUpload;AmazonS3;;3.5e-05;5e-06;509579572466;7.0;2017-09-18T22:00:00Z;2017-09-18T07:00:00Z;EU-Requests-Tier1;3.5e-05;5e-06;OnDemand;Requests;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;S3-API-Tier1;PUT/COPY/POST or LIST requests;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;API Request;eu-west-1;;;AmazonS3;;578M9UJHH6X5PZVC;;;;;;;;EU-Requests-Tier1;;;;;;;;;;;;;
1841;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;xgbeknqj37o3xquyctglqk3vja7ool5nhetozouvkrva4pjmifra;2017-09-19T00:00:00Z/2017-09-20T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - EU (Ireland) data transfer from US West (Northern California);Usage;;;RunInstances;AmazonEC2;;0.0;0.0;509579572466;3.8091e-06;2017-09-19T11:00:00Z;2017-09-19T10:00:00Z;EU-USW1-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;PN6NV7HY5AGRADSX;;;;;US West (N. California);AWS Region;InterRegion Inbound;EU-USW1-AWS-In-Bytes;;;;;;;;IAMUser:AIDAJK4F3H4DHN3M5LWTW:marius.potgieter;;za;;prod;connect
1842;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;gtkzqhnfe7r2aloeazgu3xzvcxzg5cllzyf7msomv2b3uvvtroga;2017-09-10T00:00:00Z/2017-09-11T00:00:00Z;;0.0;0.0;USD;First 3 Dashboards per month are free.;Usage;;;DashboardHour;AmazonCloudWatch;;0.0;0.0;509579572466;0.0333333336;2017-09-11T00:00:00Z;2017-09-10T00:00:00Z;DashboardsUsageHour-Basic;0.1000000008;3.0;;;AmazonCloudWatch;;;;;;;;;;;;;;;;;;;Dashboard;CloudWatch Dashboards;;;;;Any;AWS Region;;;;;;;;;;;DashboardHour;;;;;Dashboard;global;;;AmazonCloudWatch;;5P8PBB6MXV325TDC;;;;;;;;DashboardsUsageHour-Basic;;Basic;;;;;;;;;;;
1843;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;zp7wak445j56t7urakdq7owp6aehjfsowvc2jmx6hoa5n3z3qv4a;2017-09-14T00:00:00Z/2017-09-15T00:00:00Z;;9.597e-07;0.02;USD;$0.02 per GB - US East (Northern Virginia) data transfer to EU (Ireland);Usage;;;ReadACL;AmazonS3;;9.597e-07;0.02;509579572466;4.79745e-05;2017-09-15T00:00:00Z;2017-09-14T00:00:00Z;USE1-EU-AWS-Out-Bytes;9.595e-07;0.02;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;NW4B786HNAH6HZ7R;;;;;EU (Ireland);AWS Region;InterRegion Outbound;USE1-EU-AWS-Out-Bytes;;;;;;;;;;;;;
1844;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;d74huwquazddkafwmrdbonjzs5wwj4kmpzwznf5qkvfsxq3dljwq;2017-09-08T00:00:00Z/2017-09-09T00:00:00Z;;0.2448681148;0.023;USD;$0.023 per GB - first 50 TB / month of storage used;Usage;;;StandardStorage;AmazonS3;;0.2448681148;0.023;509579572466;10.6464397714;2017-09-08T10:00:00Z;2017-09-08T09:00:00Z;TimedStorage-ByteHrs;0.2448681147;0.023;OnDemand;GB-Mo;Amazon Simple Storage Service;;99.99%;;;;;;;99.999999999%;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;Storage;us-east-1;;;AmazonS3;;WP9ANXZGBYYSGJEA;;General Purpose;;;;;;TimedStorage-ByteHrs;;;Standard;;;;;;;;;;
1845;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;bwm6f5zb2r2ajoptqqrvnjh5a5ds66urt4grqduvyfha6ml6w5sa;2017-09-10T00:00:00Z/2017-09-11T00:00:00Z;;0.0;0.0;USD;$0.000 per GB - data transfer in per month;Usage;;;RunInstances;AmazonEC2;;0.0;0.0;509579572466;0.0015572933;2017-09-11T00:00:00Z;2017-09-10T00:00:00Z;EU-DataTransfer-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;External;Other;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;8TVXXVK53DBQVQD4;;;;;EU (Ireland);AWS Region;AWS Inbound;EU-DataTransfer-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;es;n/a;dev;prod
1846;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;vc3arpl4pimytd43galwwiejaqilkeicyrzybno3tdjf5p64ucna;2017-09-20T00:00:00Z/2017-09-21T00:00:00Z;;0.0086283479;0.01;USD;$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB;Usage;;;InterZone-Out;AmazonEC2;;0.0086283479;0.01;509579572466;0.8628348095;2017-09-20T09:00:00Z;2017-09-20T00:00:00Z;EU-DataTransfer-Regional-Bytes;0.0086283481;0.01;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;F8E5RBBTWDY6X6HP;;;;;EU (Ireland);AWS Region;IntraRegion;EU-DataTransfer-Regional-Bytes;;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
1847;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;3lnw7xgdgrvu3pujg4ihmbe7zan6zo4fdj7ztle7z622mvwqn5ma;2017-09-02T00:00:00Z/2017-09-03T00:00:00Z;;6.91e-08;0.01;USD;$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB;Usage;;;PublicIP-Out;AmazonEC2;;6.91e-08;0.01;509579572466;6.9132e-06;2017-09-02T06:00:00Z;2017-09-02T05:00:00Z;EU-DataTransfer-Regional-Bytes;6.91e-08;0.01;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;F8E5RBBTWDY6X6HP;;;;;EU (Ireland);AWS Region;IntraRegion;EU-DataTransfer-Regional-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;n/a;;vpn tunnel
1848;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;crk4foojdn3bohjwciijbq5zohsdzgfjq5xoqssqovkzkbgs6rgq;2017-09-16T00:00:00Z/2017-09-17T00:00:00Z;;4.5292e-06;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;ListBucket;AmazonS3;;4.5292e-06;0.09;509579572466;5.0323e-05;2017-09-16T23:00:00Z;2017-09-16T00:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;;;;
1849;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;tinafun4jumpsukozjeqexin5dj77ih22no2zfvtl2fcchf7obqa;2017-09-07T00:00:00Z/2017-09-08T00:00:00Z;;1.007e-07;0.02;USD;$0.02 per GB - EU (Ireland) data transfer to Asia Pacific (Singapore);Usage;;;PublicIP-Out;AmazonEC2;;1.007e-07;0.02;509579572466;5.0347e-06;2017-09-07T13:00:00Z;2017-09-07T00:00:00Z;EU-APS1-AWS-Out-Bytes;1.007e-07;0.02;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;VSXU9UFR67S6KGTY;;;;;Asia Pacific (Singapore);AWS Region;InterRegion Outbound;EU-APS1-AWS-Out-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;n/a;;vpn tunnel
1850;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;e63tkkvpxsepcqxrna3czuc77rjfow7ywbnbaogdknpbtj7j3ora;2017-09-06T00:00:00Z/2017-09-07T00:00:00Z;;0.0;0.0;USD;0.0 per free event recorded in US East (N.Virginia) region;Usage;;;None;AWSCloudTrail;;0.0;0.0;509579572466;156.0;2017-09-06T12:00:00Z;2017-09-06T09:00:00Z;USE1-FreeEventsRecorded;0.0;0.0;OnDemand;Events;AWS CloudTrail;;;;;;;;;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;Management Tools - AWS CloudTrail Free Events Recorded;us-east-1;;;AWSCloudTrail;AWS CloudTrail;BDZBXKSFAZDV2PPV;;;;;;;;USE1-FreeEventsRecorded;;;;;;;;;;;;;
1851;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;eogwysj7ivfmoyw3drx5bvova7f4pverqmiie7ybziluvxkyyyvq;2017-09-14T00:00:00Z/2017-09-15T00:00:00Z;;3.603e-07;0.01;USD;$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB;Usage;;;PublicIP-Out;AmazonEC2;;3.603e-07;0.01;509579572466;3.60301e-05;2017-09-14T06:00:00Z;2017-09-14T05:00:00Z;EU-DataTransfer-Regional-Bytes;3.603e-07;0.01;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;F8E5RBBTWDY6X6HP;;;;;EU (Ireland);AWS Region;IntraRegion;EU-DataTransfer-Regional-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;za;n/a;prod;connects
1852;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;5ydqybtbi633fnjc3bqhdw7m5nxpueh3zo4if3yba56drlbzzofq;2017-09-19T00:00:00Z/2017-09-20T00:00:00Z;;0.0582811548;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;RunInstances;AmazonEC2;;0.0582811548;0.09;509579572466;0.6475683851;2017-09-20T00:00:00Z;2017-09-19T00:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;es;;prod;web
1853;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;jeae7fevnjnmyqn4wsgiwao2fokjqaiq5fuwg4wu4fkdjv7texpq;2017-09-06T00:00:00Z/2017-09-07T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - EU (Ireland) data transfer from South America (Sao Paulo);Usage;;;PublicIP-In;AmazonEC2;;0.0;0.0;509579572466;0.002662303;2017-09-07T00:00:00Z;2017-09-06T00:00:00Z;EU-SAE1-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;NT6JFSGAPCSRR4QS;;;;;South America (Sao Paulo);AWS Region;InterRegion Inbound;EU-SAE1-AWS-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
1854;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;h3o3dtloqsjcmi44dyzpmxpoy6js3amg6phkjomkynltuvhg4p7a;2017-09-11T00:00:00Z/2017-09-12T00:00:00Z;eu-west-1a;1.2;0.05;USD;$0.05 per On Demand Linux t2.medium Instance Hour;Usage;;;RunInstances;AmazonEC2;;1.2;0.05;509579572466;24.0;2017-09-12T00:00:00Z;2017-09-11T00:00:00Z;EU-BoxUsage:t2.medium;1.2;0.05;OnDemand;Hrs;Amazon Elastic Compute Cloud;;;Up to 3.3 GHz;Yes;;;;;;Variable;;;;;;;;;;;General purpose;t2.medium;t2;No License required;EU (Ireland);AWS Region;;;;;;4 GiB;;Low to Moderate;2.0;Linux;RunInstances;Intel Xeon Family;;32-bit or 64-bit;"Intel AVX; Intel Turbo";Compute Instance;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;HF7N6NNE7N8GDMBE;EBS only;;;Shared;;;;EU-BoxUsage:t2.medium;2.0;;;;;;;IAMUser:AIDAIJTE2HGCSNK6XUV5Q:ralvarez;;es;n/a;dev;products
1855;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;ipfsvuqe57suviyeu6zppu33canvdwuzs36rcd5rh2xaufv4pexa;2017-09-12T00:00:00Z/2017-09-13T00:00:00Z;;4.57e-08;0.02;USD;$0.02 per GB - US East (Northern Virginia) data transfer to Canada (Central);Usage;;;ReadACL;AmazonS3;;4.57e-08;0.02;509579572466;2.2845e-06;2017-09-12T10:00:00Z;2017-09-12T09:00:00Z;USE1-CAN1-AWS-Out-Bytes;4.57e-08;0.02;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;Z7DQXX2TTGQW7T5N;;;;;Canada (Central);AWS Region;InterRegion Outbound;USE1-CAN1-AWS-Out-Bytes;;;;;;;;;;;;;
1856;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;ecos2wd3wmhanmw2anrbktcstzvodlescaonoym775x22ohjsqkq;2017-09-09T00:00:00Z/2017-09-10T00:00:00Z;;0.0561995443;0.05;USD;$0.05 per GB-Month of snapshot data stored - EU (Ireland);Usage;;;CreateSnapshot;AmazonEC2;;0.0561995443;0.05;509579572466;1.1239908854;2017-09-09T23:00:00Z;2017-09-09T22:00:00Z;EU-EBS:SnapshotUsage;0.0561995443;0.05;OnDemand;GB-Mo;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;Storage Snapshot;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;UZ7N3QU3DRSU25FK;;;Amazon S3;;;;;EU-EBS:SnapshotUsage;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
1857;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;pc52z37qm24sxecmkgmfi4vrdsniov4ypcp3t5mstlu54rtls4fq;2017-09-12T00:00:00Z/2017-09-13T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - EU (Ireland) data transfer from US West (Oregon);Usage;;;PublicIP-In;AmazonEC2;;0.0;0.0;509579572466;0.0026746252;2017-09-13T00:00:00Z;2017-09-12T00:00:00Z;EU-USW2-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;HZ8BD4S82AMV8FX6;;;;;US West (Oregon);AWS Region;InterRegion Inbound;EU-USW2-AWS-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
1858;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;ydqbjewgd5tqzg6xqodm2lbgujmso2cgez7b3j67smrmaeiv75xa;2017-09-14T00:00:00Z/2017-09-15T00:00:00Z;;0.0018617679;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;RunInstances;AmazonEC2;;0.0018617679;0.09;509579572466;0.0206863088;2017-09-15T00:00:00Z;2017-09-14T00:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
1859;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;krzn5bf2poh4z6v7x2shs2gjzeyquto3fmlwrfp6o4zs7ssg3wha;2017-09-15T00:00:00Z/2017-09-16T00:00:00Z;;3.346e-07;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;InitiateMultipartUpload;AmazonS3;;3.346e-07;0.09;509579572466;3.7179e-06;2017-09-15T23:00:00Z;2017-09-15T06:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;;;;
1860;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;nyamwlh5npu3atjhvd25eajgllz7uzvneph5a53lprovisehta6q;2017-09-14T00:00:00Z/2017-09-15T00:00:00Z;eu-west-1a;1.2;0.05;USD;$0.05 per On Demand Linux t2.medium Instance Hour;Usage;;;RunInstances;AmazonEC2;;1.2;0.05;509579572466;24.0;2017-09-15T00:00:00Z;2017-09-14T00:00:00Z;EU-BoxUsage:t2.medium;1.2;0.05;OnDemand;Hrs;Amazon Elastic Compute Cloud;;;Up to 3.3 GHz;Yes;;;;;;Variable;;;;;;;;;;;General purpose;t2.medium;t2;No License required;EU (Ireland);AWS Region;;;;;;4 GiB;;Low to Moderate;2.0;Linux;RunInstances;Intel Xeon Family;;32-bit or 64-bit;"Intel AVX; Intel Turbo";Compute Instance;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;HF7N6NNE7N8GDMBE;EBS only;;;Shared;;;;EU-BoxUsage:t2.medium;2.0;;;;;;;IAMUser:AIDAJK4F3H4DHN3M5LWTW:marius.potgieter;;za;;prod;connect
1861;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;4heg5hm73pclfojrbqypnanzlvv7swnssoy5m6sflidmpaos5meq;2017-09-19T00:00:00Z/2017-09-20T00:00:00Z;;6.7747e-05;0.02;USD;$0.02 per GB - EU (Ireland) data transfer to Asia Pacific (Singapore);Usage;;;PublicIP-Out;AmazonEC2;;6.7747e-05;0.02;509579572466;0.0033873323;2017-09-20T00:00:00Z;2017-09-19T00:00:00Z;EU-APS1-AWS-Out-Bytes;6.77466e-05;0.02;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;VSXU9UFR67S6KGTY;;;;;Asia Pacific (Singapore);AWS Region;InterRegion Outbound;EU-APS1-AWS-Out-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
1862;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;3nbpb7nwv5n6zb3rfafpfmjss2cklzcle7bcto2qu77gsrovyjsa;2017-09-13T00:00:00Z/2017-09-14T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Seoul);Usage;;;PutObject;AmazonS3;;0.0;0.0;509579572466;5.309e-07;2017-09-13T10:00:00Z;2017-09-13T09:00:00Z;USE1-APN2-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;C7XDWJNQJCHH2ZQT;;;;;Asia Pacific (Seoul);AWS Region;InterRegion Inbound;USE1-APN2-AWS-In-Bytes;;;;;;;;;;;;;
1863;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;e5d3oyoom377pxzbzvp46ycirl3jyfd563cmahtwdb3gk4hw5xvq;2017-09-19T00:00:00Z/2017-09-20T00:00:00Z;;7.2e-09;0.02;USD;$0.02 per GB - US East (Northern Virginia) data transfer to EU (Ireland);Usage;;;InitiateMultipartUpload;AmazonS3;;7.2e-09;0.02;509579572466;3.623e-07;2017-09-19T23:00:00Z;2017-09-19T22:00:00Z;USE1-EU-AWS-Out-Bytes;7.2e-09;0.02;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;NW4B786HNAH6HZ7R;;;;;EU (Ireland);AWS Region;InterRegion Outbound;USE1-EU-AWS-Out-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
